,Unnamed: 0,nama,tahun,status
467,467.0,Cut Paris Habibi,2019.0,Menganggur
468,468.0,"Bagiya Pranowo, M.Kom.",2021.0,Menganggur
469,469.0,Kunthara Setiawan,2020.0,Menganggur
470,470.0,Eman Januar,2021.0,Kuliah
471,471.0,"Maya Wibisono, S.E.",2021.0,Bekerja
472,472.0,Aris Winarno,2021.0,Bekerja
473,473.0,Suci Rahayu,2020.0,Kuliah
474,474.0,"Oman Prasetyo, S.Sos",2021.0,Bekerja
475,475.0,Galur Tampubolon,2021.0,Kuliah
476,476.0,"Salman Wijaya, M.Farm",2019.0,Menganggur
477,477.0,Ifa Prasetyo,2021.0,Menganggur
478,478.0,Febi Nuraini,2021.0,Bekerja
479,479.0,Syahrini Dongoran,2019.0,Kuliah
480,480.0,"Olga Januar, S.T.",2020.0,Menganggur
481,481.0,Maida Ardianto,2020.0,Bekerja
482,482.0,Karen Susanti,2021.0,Bekerja
483,483.0,"Cager Mansur, S.E.",2021.0,Bekerja
484,484.0,Sutan Irnanto Winarno,2020.0,Bekerja
485,485.0,Wawan Samosir,2020.0,Menganggur
486,486.0,Sadina Pudjiastuti,2021.0,Menganggur
487,487.0,Jaeman Hutagalung,2019.0,Menganggur
488,488.0,Dinda Ramadan,2021.0,Bekerja
489,489.0,"T. Paiman Mahendra, S.T.",2019.0,Menganggur
490,490.0,Restu Salahudin,2019.0,Bekerja
491,491.0,R.A. Diana Wibisono,2020.0,Kuliah
492,492.0,Titi Nugroho,2021.0,Bekerja
493,493.0,R. Cemplunk Suryono,2019.0,Menganggur
494,494.0,Ir. Banawi Suryono,2021.0,Menganggur
495,495.0,dr. Cahyadi Nasyidah,2020.0,Menganggur
496,496.0,R. Emong Wacana,2019.0,Kuliah
497,497.0,Elisa Nashiruddin,2019.0,Bekerja
498,498.0,"Pranata Putra, S.E.I",2019.0,Menganggur
499,499.0,"R. Bakiman Nurdiyanti, S.Pd",2019.0,Bekerja
500,500.0,Koko Winarsih,2021.0,Bekerja
501,501.0,R. Kiandra Dabukke,2020.0,Kuliah
502,502.0,Najwa Samosir,2019.0,Bekerja
503,503.0,Oliva Simanjuntak,2020.0,Bekerja
504,504.0,"Bagus Samosir, S.Kom",2021.0,Bekerja
505,505.0,Wulan Pranowo,2019.0,Kuliah
506,506.0,Cecep Siregar,2021.0,Kuliah
507,507.0,Hj. Yani Laksmiwati,2019.0,Kuliah
508,508.0,Kezia Ardianto,2021.0,Bekerja
509,509.0,"Zulaikha Santoso, S.T.",2021.0,Bekerja
510,510.0,Asmianto Ramadan,2021.0,Kuliah
511,511.0,"dr. Emil Lestari, S.IP",2019.0,Menganggur
512,512.0,Lega Kusumo,2019.0,Menganggur
513,513.0,Zelda Mandala,2021.0,Kuliah
514,514.0,Luwar Sitompul,2020.0,Kuliah
515,515.0,Adikara Nashiruddin,2020.0,Bekerja
516,516.0,Ika Setiawan,2021.0,Menganggur
517,517.0,"Drs. Harsana Sinaga, S.Sos",2020.0,Menganggur
518,518.0,"KH. Prayogo Pradana, M.Kom.",2021.0,Kuliah
519,519.0,Wage Halimah,2020.0,Kuliah
520,520.0,H. Usman Latupono,2021.0,Kuliah
521,521.0,Puti Talia Astuti,2020.0,Menganggur
522,522.0,Belinda Melani,2021.0,Kuliah
523,523.0,Tgk. Almira Megantara,2020.0,Kuliah
524,524.0,Digdaya Purnawati,2019.0,Kuliah
525,525.0,"Hendri Saragih, S.E.I",2021.0,Kuliah
526,526.0,Rama Handayani,2021.0,Menganggur
527,527.0,Eli Kuswandari,2021.0,Kuliah
528,528.0,Puput Padmasari,2019.0,Menganggur
529,529.0,Laila Dongoran,2021.0,Menganggur
530,530.0,"Cut Ghaliyati Winarno, M.Pd",2019.0,Kuliah
531,531.0,Emas Anggriawan,2021.0,Menganggur
532,532.0,Umi Farida,2021.0,Kuliah
533,533.0,"Anastasia Rahmawati, S.Gz",2020.0,Bekerja
534,534.0,Kuncara Mulyani,2019.0,Bekerja
535,535.0,drg. Harsana Rahmawati,2021.0,Bekerja
536,536.0,"H. Mahesa Kusmawati, M.TI.",2021.0,Kuliah
537,537.0,Restu Lestari,2020.0,Kuliah
538,538.0,Reksa Saputra,2020.0,Bekerja
539,539.0,Yulia Santoso,2020.0,Kuliah
540,540.0,Latika Usada,2021.0,Menganggur
541,541.0,"Paramita Usada, S.Pt",2021.0,Bekerja
542,542.0,Bakiadi Hariyah,2021.0,Menganggur
543,543.0,"Drs. Janet Hastuti, M.Farm",2020.0,Kuliah
544,544.0,"Ir. Mulyono Rahayu, S.Pd",2021.0,Kuliah
545,545.0,Vino Widodo,2019.0,Bekerja
546,546.0,"Ir. Luthfi Mangunsong, M.TI.",2020.0,Menganggur
547,547.0,Daryani Halim,2019.0,Kuliah
548,548.0,Unjani Wijaya,2020.0,Kuliah
549,549.0,"Ajiono Gunarto, S.H.",2019.0,Kuliah
550,550.0,Cornelia Usada,2019.0,Menganggur
551,551.0,Dr. Tami Tarihoran,2021.0,Kuliah
552,552.0,Lala Hutagalung,2019.0,Menganggur
553,553.0,Paulin Prayoga,2021.0,Menganggur
554,554.0,Reksa Sirait,2020.0,Menganggur
555,555.0,Samiah Wasita,2019.0,Bekerja
556,556.0,Yessi Wijaya,2019.0,Menganggur
557,557.0,Ajiman Sudiati,2020.0,Menganggur
558,558.0,"Zahra Mustofa, S.Farm",2021.0,Kuliah
559,559.0,Mursinin Simbolon,2019.0,Menganggur
560,560.0,"Saiful Hidayanto, M.Kom.",2020.0,Menganggur
561,561.0,"dr. Kairav Dabukke, M.TI.",2021.0,Menganggur
562,562.0,Agnes Nurdiyanti,2020.0,Bekerja
563,563.0,Najwa Kurniawan,2021.0,Kuliah
564,564.0,Jagaraga Anggriawan,2019.0,Bekerja
565,565.0,Tgk. Dinda Napitupulu,2019.0,Menganggur
566,566.0,Kasim Puspasari,2021.0,Menganggur
567,567.0,Karja Nainggolan,2021.0,Bekerja
568,568.0,"T. Ismail Pangestu, S.Gz",2021.0,Bekerja
569,569.0,Jasmin Wastuti,2021.0,Kuliah
570,570.0,Sarah Saragih,2021.0,Kuliah
571,571.0,"KH. Gaiman Andriani, S.Sos",2020.0,Bekerja
572,572.0,"Lembah Wacana, M.Pd",2021.0,Kuliah
573,573.0,Puput Prabowo,2019.0,Menganggur
574,574.0,Shania Hutapea,2020.0,Menganggur
575,575.0,Dodo Hardiansyah,2020.0,Bekerja
576,576.0,Fathonah Saptono,2019.0,Menganggur
577,577.0,Lili Agustina,2021.0,Kuliah
578,578.0,"drg. Gandewa Irawan, S.H.",2019.0,Kuliah
579,579.0,"Tgk. Qori Rahimah, S.IP",2021.0,Kuliah
580,580.0,Prayoga Anggraini,2020.0,Menganggur
581,581.0,dr. Halim Gunawan,2020.0,Kuliah
582,582.0,"Sutan Simon Mangunsong, M.TI.",2020.0,Kuliah
583,583.0,"Opan Farida, M.Kom.",2021.0,Menganggur
584,584.0,Halim Hassanah,2019.0,Menganggur
585,585.0,Banawa Hutasoit,2020.0,Bekerja
586,586.0,Amalia Prayoga,2019.0,Menganggur
587,587.0,Talia Wulandari,2019.0,Kuliah
588,588.0,Yono Rahmawati,2021.0,Menganggur
589,589.0,Ida Halim,2019.0,Kuliah
590,590.0,Ghani Hasanah,2019.0,Bekerja
591,591.0,Kamidin Hakim,2021.0,Bekerja
592,592.0,Qori Nuraini,2019.0,Menganggur
593,593.0,Hesti Hutagalung,2020.0,Bekerja
594,594.0,Cahya Santoso,2021.0,Bekerja
595,595.0,Lukman Rahayu,2020.0,Menganggur
596,596.0,Laila Handayani,2021.0,Menganggur
597,597.0,Ulya Damanik,2020.0,Menganggur
598,598.0,Patricia Ramadan,2020.0,Kuliah
599,599.0,"Lidya Setiawan, S.I.Kom",2019.0,Kuliah
600,600.0,Kacung Siregar,2019.0,Bekerja
601,601.0,Drs. Karsana Saptono,2019.0,Kuliah
602,602.0,"Akarsana Lazuardi, S.Kom",2020.0,Kuliah
603,603.0,"Puti Raisa Puspasari, S.T.",2021.0,Kuliah
604,604.0,Endra Siregar,2020.0,Bekerja
605,605.0,Baktianto Siregar,2021.0,Bekerja
606,606.0,"drg. Bakidin Suartini, S.Kom",2019.0,Kuliah
607,607.0,"Bahuwirya Tarihoran, M.Ak",2019.0,Menganggur
608,608.0,Juli Prasetyo,2021.0,Bekerja
609,609.0,"drg. Yuni Pranowo, M.Pd",2020.0,Bekerja
610,610.0,Dina Permata,2019.0,Bekerja
611,611.0,R.A. Lintang Winarsih,2019.0,Menganggur
612,612.0,Cinta Kusmawati,2020.0,Menganggur
613,613.0,Cornelia Laksmiwati,2021.0,Menganggur
614,614.0,Hafshah Sinaga,2019.0,Kuliah
615,615.0,Balamantri Laksmiwati,2019.0,Menganggur
616,616.0,Estiono Irawan,2021.0,Kuliah
617,617.0,Lembah Nashiruddin,2020.0,Menganggur
618,618.0,Mulya Prasasta,2020.0,Menganggur
619,619.0,Balangga Mansur,2020.0,Bekerja
620,620.0,Rahayu Sitompul,2019.0,Bekerja
621,621.0,"Karen Sitorus, S.IP",2021.0,Kuliah
622,622.0,"Puti Alika Hardiansyah, M.Pd",2020.0,Kuliah
623,623.0,"Hj. Unjani Prayoga, S.Gz",2020.0,Bekerja
624,624.0,R. Titin Widodo,2020.0,Bekerja
625,625.0,"Tgk. Latika Permata, S.Sos",2021.0,Bekerja
626,626.0,Chelsea Palastri,2020.0,Bekerja
627,627.0,Najib Aryani,2021.0,Kuliah
628,628.0,Aurora Haryanto,2021.0,Kuliah
629,629.0,"Ir. Lanang Nurdiyanti, M.Kom.",2019.0,Kuliah
630,630.0,Halima Mangunsong,2020.0,Bekerja
631,631.0,Kartika Mandala,2021.0,Menganggur
632,632.0,Bancar Prasetyo,2021.0,Menganggur
633,633.0,"Hasna Rahayu, M.Ak",2020.0,Bekerja
634,634.0,"Tgk. Kenes Prasetya, S.Farm",2020.0,Kuliah
635,635.0,Tgk. Elma Marbun,2021.0,Menganggur
636,636.0,Rafi Januar,2020.0,Kuliah
637,637.0,Uli Riyanti,2020.0,Bekerja
638,638.0,Dr. Luwar Purnawati,2019.0,Bekerja
639,639.0,"R. Budi Winarno, S.Ked",2021.0,Menganggur
640,640.0,Kambali Halimah,2020.0,Kuliah
641,641.0,Queen Waskita,2019.0,Bekerja
642,642.0,Daniswara Nurdiyanti,2019.0,Kuliah
643,643.0,Alambana Pradipta,2021.0,Bekerja
644,644.0,Najwa Usamah,2021.0,Menganggur
645,645.0,Chelsea Santoso,2020.0,Bekerja
646,646.0,Dadi Hardiansyah,2021.0,Bekerja
647,647.0,"Farhunnisa Adriansyah, S.H.",2019.0,Bekerja
648,648.0,Bakiadi Usamah,2021.0,Kuliah
649,649.0,Gina Suryatmi,2021.0,Kuliah
650,650.0,"Cut Amelia Utami, S.Pt",2020.0,Menganggur
651,651.0,Titi Rajata,2020.0,Menganggur
652,652.0,Daru Dongoran,2019.0,Bekerja
653,653.0,Drs. Luis Nugroho,2019.0,Bekerja
654,654.0,"Lidya Mandala, M.Ak",2019.0,Kuliah
655,655.0,H. Ajiman Rahimah,2021.0,Kuliah
656,656.0,Harja Jailani,2021.0,Menganggur
657,657.0,Gasti Rajasa,2020.0,Kuliah
658,658.0,"Drs. Jaya Wastuti, S.Farm",2021.0,Menganggur
659,659.0,Jamil Maulana,2020.0,Bekerja
660,660.0,Paulin Namaga,2020.0,Bekerja
661,661.0,Cinthia Agustina,2019.0,Bekerja
662,662.0,"Cut Ratih Nababan, S.Pt",2019.0,Menganggur
663,663.0,"Darmana Haryanto, S.E.I",2019.0,Bekerja
664,664.0,Eva Sihombing,2020.0,Menganggur
665,665.0,Lega Kusumo,2020.0,Kuliah
666,666.0,Puput Budiman,2019.0,Bekerja
667,667.0,"Cinta Tarihoran, S.Pt",2020.0,Kuliah
668,668.0,Saiful Rahayu,2020.0,Bekerja
669,669.0,Ibrahim Gunarto,2019.0,Menganggur
670,670.0,KH. Dacin Utami,2021.0,Bekerja
671,671.0,Gading Irawan,2021.0,Kuliah
672,672.0,"Drs. Nalar Pratiwi, S.Sos",2019.0,Menganggur
673,673.0,"dr. Najwa Sinaga, S.T.",2019.0,Bekerja
674,674.0,Ami Marbun,2021.0,Bekerja
675,675.0,Rahmi Nasyiah,2019.0,Bekerja
676,676.0,Kenari Astuti,2020.0,Bekerja
677,677.0,Almira Kurniawan,2020.0,Bekerja
678,678.0,Paulin Saragih,2020.0,Bekerja
679,679.0,Puti Keisha Pradipta,2021.0,Bekerja
680,680.0,Diana Prabowo,2021.0,Bekerja
681,681.0,"Lalita Salahudin, M.TI.",2019.0,Kuliah
682,682.0,"Carub Uyainah, M.M.",2020.0,Menganggur
683,683.0,Dimas Tamba,2021.0,Bekerja
684,684.0,Yahya Haryanti,2019.0,Bekerja
685,685.0,Ir. Yance Yuliarti,2019.0,Kuliah
686,686.0,Natalia Lailasari,2021.0,Kuliah
687,687.0,Sari Safitri,2019.0,Kuliah
688,688.0,Laswi Siregar,2019.0,Bekerja
689,689.0,Tania Prakasa,2020.0,Menganggur
690,690.0,Sadina Handayani,2021.0,Menganggur
691,691.0,Utama Laksmiwati,2020.0,Bekerja
692,692.0,Zahra Nainggolan,2019.0,Kuliah
693,693.0,Endah Uwais,2019.0,Kuliah
694,694.0,Dr. Daryani Manullang,2021.0,Menganggur
695,695.0,Gangsar Mulyani,2021.0,Bekerja
696,696.0,Almira Prasasta,2019.0,Bekerja
697,697.0,Suci Puspasari,2020.0,Bekerja
698,698.0,"Puti Citra Utama, S.Psi",2020.0,Kuliah
699,699.0,Patricia Aryani,2021.0,Kuliah
700,700.0,T. Jagapati Jailani,2019.0,Bekerja
701,701.0,Zulaikha Dongoran,2021.0,Bekerja
702,702.0,"Puti Gasti Salahudin, S.Gz",2021.0,Kuliah
703,703.0,Gamanto Halimah,2020.0,Bekerja
704,704.0,Paramita Budiyanto,2020.0,Kuliah
705,705.0,Jono Usamah,2019.0,Bekerja
706,706.0,Tgk. Diana Budiman,2021.0,Bekerja
707,707.0,Ami Pradipta,2019.0,Bekerja
708,708.0,KH. Jaiman Rahayu,2020.0,Kuliah
709,709.0,Gatot Rahimah,2021.0,Kuliah
710,710.0,Nasab Irawan,2020.0,Menganggur
711,711.0,dr. Kasiyah Padmasari,2019.0,Kuliah
712,712.0,Maman Thamrin,2021.0,Bekerja
713,713.0,Sutan Virman Laksita,2019.0,Menganggur
714,714.0,"Dr. Gara Zulaika, S.E.",2021.0,Kuliah
715,715.0,"Ganep Sudiati, M.Kom.",2019.0,Kuliah
716,716.0,Drs. Jane Hutasoit,2019.0,Menganggur
717,717.0,Cindy Manullang,2020.0,Menganggur
718,718.0,Puti Ira Hariyah,2021.0,Menganggur
719,719.0,"Patricia Maryadi, S.Pd",2020.0,Kuliah
720,720.0,Aris Gunarto,2019.0,Kuliah
721,721.0,"Drs. Hesti Situmorang, M.M.",2019.0,Bekerja
722,722.0,Widya Simanjuntak,2020.0,Kuliah
723,723.0,Violet Prasetya,2020.0,Bekerja
724,724.0,Cahyono Permata,2021.0,Kuliah
725,725.0,"Kartika Maheswara, S.T.",2021.0,Menganggur
726,726.0,Jamalia Farida,2019.0,Bekerja
727,727.0,"Dr. Jaka Dongoran, S.Kom",2020.0,Kuliah
728,728.0,R.A. Ayu Siregar,2019.0,Menganggur
729,729.0,KH. Garda Riyanti,2019.0,Bekerja
730,730.0,Lanjar Saputra,2021.0,Bekerja
731,731.0,Puti Belinda Pradipta,2019.0,Bekerja
732,732.0,"Sabar Budiman, M.M.",2020.0,Menganggur
733,733.0,Ganep Kuswoyo,2020.0,Menganggur
734,734.0,"Puti Zulfa Simanjuntak, S.Kom",2020.0,Bekerja
735,735.0,Aisyah Anggriawan,2021.0,Kuliah
736,736.0,Zelda Aryani,2019.0,Bekerja
737,737.0,Ir. Rika Prayoga,2019.0,Bekerja
738,738.0,H. Marwata Wijaya,2019.0,Kuliah
739,739.0,Hj. Janet Lailasari,2021.0,Kuliah
740,740.0,"R. Balijan Haryanti, S.Ked",2021.0,Menganggur
741,741.0,Puti Kania Hidayanto,2019.0,Bekerja
742,742.0,Caket Yulianti,2019.0,Kuliah
743,743.0,Oni Nasyiah,2021.0,Bekerja
744,744.0,Cornelia Hidayat,2020.0,Bekerja
745,745.0,Cecep Hutasoit,2020.0,Bekerja
746,746.0,Anita Ramadan,2021.0,Kuliah
747,747.0,Ayu Simbolon,2020.0,Menganggur
748,748.0,Margana Puspita,2021.0,Kuliah
749,749.0,Salimah Prabowo,2021.0,Menganggur
750,750.0,Cut Padma Adriansyah,2019.0,Bekerja
751,751.0,"Zahra Waluyo, S.Ked",2021.0,Menganggur
752,752.0,Lidya Sihombing,2021.0,Bekerja
753,753.0,dr. Rina Mustofa,2019.0,Menganggur
754,754.0,Drs. Salimah Adriansyah,2021.0,Menganggur
755,755.0,"Putri Kusumo, S.T.",2021.0,Bekerja
756,756.0,"Farah Melani, M.Pd",2020.0,Bekerja
757,757.0,Ayu Wasita,2019.0,Menganggur
758,758.0,Kania Wibowo,2020.0,Menganggur
759,759.0,Tiara Usada,2019.0,Menganggur
760,760.0,"T. Jagapati Nasyidah, S.IP",2020.0,Kuliah
761,761.0,"Tina Pradipta, M.Farm",2021.0,Bekerja
762,762.0,"Jumari Hakim, S.Ked",2019.0,Menganggur
763,763.0,"KH. Anom Puspita, S.E.I",2020.0,Kuliah
764,764.0,"Drs. Gara Simbolon, M.Farm",2021.0,Bekerja
765,765.0,"R.A. Ciaobella Hidayanto, S.E.I",2021.0,Kuliah
766,766.0,Asmianto Maulana,2019.0,Kuliah
767,767.0,Zamira Wacana,2019.0,Kuliah
768,768.0,Maria Lazuardi,2019.0,Bekerja
769,769.0,Mitra Laksmiwati,2021.0,Bekerja
770,770.0,Drs. Wardaya Utami,2020.0,Bekerja
771,771.0,"Bella Prastuti, M.M.",2020.0,Bekerja
772,772.0,"Panji Utami, M.Farm",2019.0,Menganggur
773,773.0,Umi Nainggolan,2020.0,Bekerja
774,774.0,Yulia Halimah,2020.0,Menganggur
775,775.0,Yance Handayani,2020.0,Kuliah
776,776.0,R. Ihsan Prayoga,2020.0,Kuliah
777,777.0,"Ir. Estiono Winarsih, S.Kom",2021.0,Menganggur
778,778.0,Ozy Mahendra,2021.0,Bekerja
779,779.0,Kayla Lestari,2021.0,Menganggur
780,780.0,Bagus Sihotang,2019.0,Kuliah
781,781.0,Ghaliyati Lestari,2019.0,Bekerja
782,782.0,"Harto Mansur, S.E.",2020.0,Kuliah
783,783.0,Zahra Hutapea,2019.0,Menganggur
784,784.0,Hafshah Kusumo,2021.0,Bekerja
785,785.0,Hasan Jailani,2020.0,Kuliah
786,786.0,Lamar Handayani,2019.0,Menganggur
787,787.0,Eva Samosir,2021.0,Bekerja
788,788.0,"Garda Hidayanto, S.Farm",2020.0,Bekerja
789,789.0,"Tgk. Paris Ardianto, S.E.",2021.0,Bekerja
790,790.0,Karimah Suryono,2021.0,Kuliah
791,791.0,"Puti Tiara Rahmawati, S.Psi",2020.0,Menganggur
792,792.0,Dr. Marsito Nainggolan,2019.0,Menganggur
793,793.0,"R. Ghaliyati Wijaya, S.H.",2019.0,Kuliah
794,794.0,Gilda Pudjiastuti,2021.0,Kuliah
795,795.0,Cut Hilda Nugroho,2021.0,Bekerja
796,796.0,"Hasna Winarsih, M.M.",2020.0,Bekerja
797,797.0,Mila Maryadi,2021.0,Menganggur
798,798.0,Raharja Aryani,2020.0,Bekerja
799,799.0,H. Cager Pranowo,2021.0,Bekerja
800,800.0,"dr. Yance Hartati, M.Kom.",2021.0,Kuliah
801,801.0,Garda Kuswoyo,2021.0,Bekerja
802,802.0,Malik Marpaung,2019.0,Menganggur
803,803.0,Dacin Nugroho,2021.0,Bekerja
804,804.0,Zamira Saragih,2019.0,Kuliah
805,805.0,"Paiman Wasita, S.Sos",2019.0,Bekerja
806,806.0,Almira Kuswoyo,2019.0,Bekerja
807,807.0,Carla Salahudin,2020.0,Bekerja
808,808.0,"Jais Haryanto, S.H.",2020.0,Bekerja
809,809.0,"Cut Gasti Nababan, S.E.I",2021.0,Kuliah
810,810.0,"Dt. Galih Agustina, M.Ak",2020.0,Menganggur
811,811.0,"Dt. Marwata Waskita, M.M.",2019.0,Menganggur
812,812.0,"Dr. Lidya Kusumo, M.TI.",2019.0,Bekerja
813,813.0,"Elisa Rahmawati, S.IP",2019.0,Bekerja
814,814.0,Jagapati Hidayat,2019.0,Bekerja
815,815.0,Candra Suryono,2021.0,Bekerja
816,816.0,"drg. Kartika Saragih, S.E.",2019.0,Bekerja
817,817.0,Chandra Suwarno,2021.0,Menganggur
818,818.0,"Ir. Carla Andriani, S.IP",2019.0,Bekerja
819,819.0,Cager Utama,2020.0,Menganggur
820,820.0,"dr. Gasti Dongoran, S.Ked",2020.0,Menganggur
821,821.0,Dewi Thamrin,2020.0,Kuliah
822,822.0,Tania Pradana,2021.0,Bekerja
823,823.0,Usyi Budiyanto,2021.0,Menganggur
824,824.0,Dr. Jelita Waluyo,2020.0,Bekerja
825,825.0,"Karya Fujiati, M.Ak",2021.0,Kuliah
826,826.0,Salsabila Oktaviani,2021.0,Kuliah
827,827.0,"dr. Lukita Permadi, M.TI.",2021.0,Menganggur
828,828.0,"Puti Unjani Budiman, M.Pd",2019.0,Bekerja
829,829.0,Mutia Rajata,2021.0,Menganggur
830,830.0,Putu Wibisono,2019.0,Menganggur
831,831.0,Embuh Winarsih,2021.0,Bekerja
832,832.0,"Murti Maheswara, M.Kom.",2020.0,Menganggur
833,833.0,Kania Lailasari,2019.0,Bekerja
834,834.0,"Dt. Danuja Mahendra, S.Gz",2020.0,Kuliah
835,835.0,Gilang Wibowo,2021.0,Menganggur
836,836.0,Maryadi Namaga,2021.0,Menganggur
837,837.0,Raditya Pratama,2020.0,Bekerja
838,838.0,"Hj. Uli Ramadan, S.I.Kom",2020.0,Bekerja
839,839.0,Lega Rajasa,2021.0,Bekerja
840,840.0,Karsa Wibowo,2019.0,Menganggur
841,841.0,Mutia Santoso,2020.0,Bekerja
842,842.0,Simon Wahyudin,2019.0,Bekerja
843,843.0,Septi Puspasari,2020.0,Bekerja
844,844.0,Umar Zulaika,2019.0,Bekerja
845,845.0,Yuni Hariyah,2021.0,Menganggur
846,846.0,"Dt. Estiono Napitupulu, S.T.",2021.0,Menganggur
847,847.0,"Sutan Eka Susanti, S.Kom",2021.0,Kuliah
848,848.0,"H. Rusman Mayasari, S.Ked",2020.0,Bekerja
849,849.0,Gambira Namaga,2021.0,Kuliah
850,850.0,"Saka Yuniar, S.Gz",2020.0,Kuliah
851,851.0,dr. Nyoman Maryadi,2019.0,Kuliah
852,852.0,Lukita Mansur,2021.0,Bekerja
853,853.0,"Febi Permata, S.Farm",2020.0,Kuliah
854,854.0,Putri Astuti,2021.0,Menganggur
855,855.0,Hardana Saptono,2019.0,Menganggur
856,856.0,Oman Gunarto,2020.0,Bekerja
857,857.0,Radika Simbolon,2020.0,Bekerja
858,858.0,Opung Wahyuni,2020.0,Menganggur
859,859.0,Sarah Waluyo,2021.0,Menganggur
860,860.0,Dt. Lutfan Fujiati,2019.0,Kuliah
861,861.0,"Raina Setiawan, S.Pd",2021.0,Bekerja
862,862.0,Agnes Tampubolon,2021.0,Menganggur
863,863.0,"Soleh Samosir, S.Gz",2021.0,Bekerja
864,864.0,"Dr. Yance Nasyiah, S.E.I",2019.0,Menganggur
865,865.0,"Natalia Situmorang, S.Ked",2020.0,Bekerja
866,866.0,Harja Thamrin,2021.0,Kuliah
867,867.0,Titi Prayoga,2019.0,Kuliah
868,868.0,"Lukman Maryadi, S.Kom",2020.0,Kuliah
869,869.0,"H. Hendra Marpaung, M.Ak",2020.0,Kuliah
870,870.0,"Dr. Salwa Januar, M.Pd",2021.0,Kuliah
871,871.0,"drg. Elisa Sihotang, M.M.",2021.0,Bekerja
872,872.0,"Betania Nashiruddin, S.Sos",2019.0,Kuliah
873,873.0,"dr. Cagak Susanti, S.T.",2021.0,Menganggur
874,874.0,Dt. Cecep Tarihoran,2021.0,Bekerja
875,875.0,Sutan Mariadi Farida,2020.0,Menganggur
876,876.0,Yahya Safitri,2020.0,Bekerja
877,877.0,Naradi Hakim,2021.0,Menganggur
878,878.0,Mitra Pudjiastuti,2020.0,Kuliah
879,879.0,Elvina Pratama,2019.0,Kuliah
880,880.0,"Dr. Pangeran Rajata, M.Farm",2021.0,Menganggur
881,881.0,Maimunah Haryanto,2019.0,Kuliah
882,882.0,Jaya Widodo,2020.0,Bekerja
883,883.0,"Mitra Tarihoran, S.IP",2021.0,Kuliah
884,884.0,Laras Rahimah,2021.0,Kuliah
885,885.0,Prayoga Irawan,2019.0,Bekerja
886,886.0,Michelle Salahudin,2019.0,Bekerja
887,887.0,"Drs. Makuta Tamba, S.Sos",2020.0,Kuliah
888,888.0,dr. Luhung Kurniawan,2019.0,Bekerja
889,889.0,dr. Rahman Nasyiah,2019.0,Menganggur
890,890.0,Dr. Vino Prasetya,2020.0,Bekerja
891,891.0,Zaenab Damanik,2021.0,Menganggur
892,892.0,"drg. Lembah Susanti, S.Ked",2019.0,Kuliah
893,893.0,Tami Santoso,2019.0,Menganggur
894,894.0,"Jamalia Susanti, S.Farm",2021.0,Menganggur
895,895.0,Gabriella Suryono,2020.0,Kuliah
896,896.0,Rizki Melani,2020.0,Bekerja
897,897.0,Rama Nashiruddin,2020.0,Bekerja
898,898.0,Aris Siregar,2021.0,Kuliah
899,899.0,"Ir. Ida Wahyudin, S.H.",2020.0,Kuliah
900,900.0,R.M. Cawisono Nasyiah,2021.0,Kuliah
901,901.0,Zalindra Mangunsong,2021.0,Menganggur
902,902.0,Hj. Irma Yuniar,2020.0,Kuliah
903,903.0,"Jasmin Siregar, S.E.",2021.0,Bekerja
904,904.0,Devi Mansur,2019.0,Menganggur
905,905.0,Karimah Hassanah,2019.0,Menganggur
906,906.0,"Tgk. Hardana Latupono, S.Psi",2020.0,Kuliah
907,907.0,Tugiman Palastri,2021.0,Bekerja
908,908.0,Maman Irawan,2020.0,Menganggur
909,909.0,"Calista Namaga, M.M.",2020.0,Menganggur
910,910.0,Yoga Sinaga,2020.0,Bekerja
911,911.0,"Drs. Ulya Novitasari, S.Kom",2021.0,Bekerja
912,912.0,Artanto Nuraini,2020.0,Bekerja
913,913.0,Tedi Andriani,2020.0,Bekerja
914,914.0,Atmaja Haryanto,2020.0,Kuliah
915,915.0,Ajeng Prasetya,2021.0,Menganggur
916,916.0,"Zaenab Prasetyo, S.IP",2020.0,Menganggur
917,917.0,Vivi Irawan,2019.0,Kuliah
918,918.0,"Langgeng Adriansyah, M.Kom.",2020.0,Bekerja
919,919.0,Cornelia Waskita,2019.0,Menganggur
920,920.0,R. Ismail Tarihoran,2020.0,Menganggur
921,921.0,Indah Rahimah,2019.0,Menganggur
922,922.0,"Asirwanda Simbolon, S.Sos",2020.0,Bekerja
923,923.0,"Gandewa Sudiati, S.Psi",2021.0,Kuliah
924,924.0,Wani Wacana,2019.0,Kuliah
925,925.0,Bagas Sinaga,2020.0,Kuliah
926,926.0,Novi Wibisono,2019.0,Bekerja
927,927.0,"Syahrini Widiastuti, S.Sos",2019.0,Menganggur
928,928.0,Irnanto Prastuti,2020.0,Menganggur
929,929.0,Ratna Siregar,2020.0,Bekerja
930,930.0,Ani Pranowo,2020.0,Menganggur
931,931.0,Uli Samosir,2021.0,Kuliah
932,932.0,R.M. Ivan Oktaviani,2021.0,Kuliah
933,933.0,"Hj. Silvia Hassanah, S.E.I",2020.0,Kuliah
934,934.0,Empluk Prakasa,2019.0,Kuliah
935,935.0,"Ir. Pranata Lailasari, M.TI.",2021.0,Menganggur
936,936.0,"dr. Fitriani Januar, S.T.",2020.0,Bekerja
937,937.0,Ika Melani,2020.0,Bekerja
